,Date,HC_trend,HC_yhat_lower,HC_yhat_upper,HC_trend_lower,HC_trend_upper,HC_additive_terms,HC_additive_terms_lower,HC_additive_terms_upper,HC_weekly,HC_weekly_lower,HC_weekly_upper,HC_yearly,HC_yearly_lower,HC_yearly_upper,HC_multiplicative_terms,HC_multiplicative_terms_lower,HC_multiplicative_terms_upper,HC_yhat,DET_trend,DET_yhat_lower,DET_yhat_upper,DET_trend_lower,DET_trend_upper,DET_additive_terms,DET_additive_terms_lower,DET_additive_terms_upper,DET_weekly,DET_weekly_lower,DET_weekly_upper,DET_yearly,DET_yearly_lower,DET_yearly_upper,DET_multiplicative_terms,DET_multiplicative_terms_lower,DET_multiplicative_terms_upper,DET_yhat,DETI_ds,DETI_trend,DETI_yhat_lower,DETI_yhat_upper,DETI_trend_lower,DETI_trend_upper,DETI_additive_terms,DETI_additive_terms_lower,DETI_additive_terms_upper,DETI_weekly,DETI_weekly_lower,DETI_weekly_upper,DETI_yearly,DETI_yearly_lower,DETI_yearly_upper,DETI_multiplicative_terms,DETI_multiplicative_terms_lower,DETI_multiplicative_terms_upper,DETI_yhat
10,2014-11-01,48481.68108485924,53864.3230261222,105585.08394730784,48481.68108485924,48481.68108485924,31940.589034715635,31940.589034715635,31940.589034715635,10607.244153691563,10607.244153691563,10607.244153691563,21333.344881024077,21333.344881024077,21333.344881024077,0.0,0.0,0.0,80422.27011957488,84882.22923710998,79135.65393006429,128241.3293421736,84882.22923710998,84882.22923710998,18428.242222597815,18428.242222597815,18428.242222597815,-524.0176765410959,-524.0176765410959,-524.0176765410959,18952.25989913891,18952.25989913891,18952.25989913891,0.0,0.0,0.0,103310.4714597078,2014-11-01,7191.951666225916,8071.132309367662,21238.28239392968,7191.951666225916,7191.951666225916,7889.767102651558,7889.767102651558,7889.767102651558,212.7726816968405,212.7726816968405,212.7726816968405,7676.9944209547175,7676.9944209547175,7676.9944209547175,0.0,0.0,0.0,15081.718768877474
11,2014-12-01,48423.23674287201,20641.10405153806,74736.99033535208,48423.23674287201,48423.23674287201,-1949.7948831295564,-1949.7948831295564,-1949.7948831295564,2140.5827626025093,2140.5827626025093,2140.5827626025093,-4090.377645732066,-4090.377645732066,-4090.377645732066,0.0,0.0,0.0,46473.44185974245,85029.17514293901,66293.75539846189,113593.9717177542,85029.17514293901,85029.17514293901,4128.8714701736935,4128.8714701736935,4128.8714701736935,13582.971647045702,13582.971647045702,13582.971647045702,-9454.100176872009,-9454.100176872009,-9454.100176872009,0.0,0.0,0.0,89158.0466131127,2014-12-01,7386.977732086345,4581.012911447125,17924.714716881386,7386.977732086345,7386.977732086345,3670.310719507707,3670.310719507707,3670.310719507707,918.8515058516041,918.8515058516041,918.8515058516041,2751.4592136561023,2751.4592136561023,2751.4592136561023,0.0,0.0,0.0,11057.288451594051
12,2015-01-01,48362.84425608137,-6701.345526032669,46319.825175674836,48362.84425608137,48362.84425608137,-30919.52479623503,-30919.52479623503,-30919.52479623503,-1639.349090391091,-1639.349090391091,-1639.349090391091,-29280.175705843936,-29280.175705843936,-29280.175705843936,0.0,0.0,0.0,17443.31945984634,85181.01924221315,20339.992690018404,69289.69929303709,85181.01924221315,85181.01924221315,-40381.945126412626,-40381.945126412626,-40381.945126412626,-6115.498818894871,-6115.498818894871,-6115.498818894871,-34266.446307517755,-34266.446307517755,-34266.446307517755,0.0,0.0,0.0,44799.074115800526,2015-01-01,7588.504667625096,55.74142607277111,13694.07578982812,7588.504667625096,7588.504667625096,-766.2196327829098,-766.2196327829098,-766.2196327829098,-1540.2975475401452,-1540.2975475401452,-1540.2975475401452,774.0779147572355,774.0779147572355,774.0779147572355,0.0,0.0,0.0,6822.285034842186
13,2015-02-01,48302.45176929073,-13611.395516317058,39417.62955298976,48302.45176929073,48302.45176929073,-35732.32292378078,-35732.32292378078,-35732.32292378078,212.51644206734593,212.51644206734593,212.51644206734593,-35944.83936584813,-35944.83936584813,-35944.83936584813,0.0,0.0,0.0,12570.12884550995,85332.86334148727,34081.325670954146,80028.49137129646,85332.86334148727,85332.86334148727,-29673.257095472745,-29673.257095472745,-29673.257095472745,57.50870185247884,57.50870185247884,57.50870185247884,-29730.765797325224,-29730.765797325224,-29730.765797325224,0.0,0.0,0.0,55659.60624601453,2015-02-01,7790.031603163848,632.7326847768977,13020.218668620684,7790.031603163848,7790.031603163848,-741.9084388263889,-741.9084388263889,-741.9084388263889,218.6139513458775,218.6139513458775,218.6139513458775,-960.5223901722665,-960.5223901722665,-960.5223901722665,0.0,0.0,0.0,7048.123164337459
14,2015-03-01,48247.903716566936,-18612.651610977708,35752.606709312975,48247.903716566936,48247.903716566936,-39516.871398926596,-39516.871398926596,-39516.871398926596,212.51644206689576,212.51644206689576,212.51644206689576,-39729.387840993484,-39729.387840993484,-39729.387840993484,0.0,0.0,0.0,8731.03231764034,85470.01284722498,36237.42054330026,83943.9049286496,85470.01284722498,85470.01284722498,-25447.295436213648,-25447.295436213648,-25447.295436213648,57.50870184609488,57.50870184609488,57.50870184609488,-25504.804138059753,-25504.804138059753,-25504.804138059753,0.0,0.0,0.0,60022.71741101133,2015-03-01,7972.130503205636,546.8248846992597,13370.698107162481,7972.130503205636,7972.130503205636,-914.615587076593,-914.615587076593,-914.615587076593,218.6139513466728,218.6139513466728,218.6139513466728,-1133.229538423266,-1133.229538423266,-1133.229538423266,0.0,0.0,0.0,7057.514916129043
15,2015-04-01,48187.51122962274,-27109.69784538547,26200.288002745026,48187.51122962274,48187.51122962274,-48439.99900177784,-48439.99900177784,-48439.99900177784,-9965.185437079632,-9965.185437079632,-9965.185437079632,-38474.813564698205,-38474.813564698205,-38474.813564698205,0.0,0.0,0.0,-252.487772155102,85621.85694286313,51827.91028229715,100275.28270471294,85621.85694286313,85621.85694286313,-9709.21736061492,-9709.21736061492,-9709.21736061492,-3622.202814828395,-3622.202814828395,-3622.202814828395,-6087.0145457865265,-6087.0145457865265,-6087.0145457865265,0.0,0.0,0.0,75912.63958224822,2015-04-01,8173.739999680473,-3920.5265867816925,9227.443318737274,8173.739999680473,8173.739999680473,-5330.284589741694,-5330.284589741694,-5330.284589741694,538.2363197464643,538.2363197464643,538.2363197464643,-5868.520909488158,-5868.520909488158,-5868.520909488158,0.0,0.0,0.0,2843.4554099387797
16,2015-05-01,48129.06688728917,-14556.85343275943,40342.63905225966,48129.06688728917,48129.06688728917,-35081.92926715515,-35081.92926715515,-35081.92926715515,-6826.216798036021,-6826.216798036021,-6826.216798036021,-28255.71246911913,-28255.71246911913,-28255.71246911913,0.0,0.0,0.0,13047.137620134017,85768.80283927836,69909.85964521398,119574.725148691,85768.80283927836,85768.80283927836,9244.091174303914,9244.091174303914,9244.091174303914,4532.547295488846,4532.547295488846,4532.547295488846,4711.543878815069,4711.543878815069,4711.543878815069,0.0,0.0,0.0,95012.89401358228,2015-05-01,8368.859755513296,-6033.691120020143,7267.843608054458,8368.859755513296,8368.859755513296,-7712.140302789972,-7712.140302789972,-7712.140302789972,514.4175602679471,514.4175602679471,514.4175602679471,-8226.55786305792,-8226.55786305792,-8226.55786305792,0.0,0.0,0.0,656.7194527233241
17,2015-06-01,48068.67440021116,73517.60259896923,127567.28843864052,48068.67440021116,48068.67440021116,51592.24080516601,51592.24080516601,51592.24080516601,2140.5827625559523,2140.5827625559523,2140.5827625559523,49451.65804261006,49451.65804261006,49451.65804261006,0.0,0.0,0.0,99660.91520537717,85920.64693224075,65753.16599235259,113618.46929204222,85920.64693224075,85920.64693224075,4203.096833456215,4203.096833456215,4203.096833456215,13582.971647070426,13582.971647070426,13582.971647070426,-9379.87481361421,-9379.87481361421,-9379.87481361421,0.0,0.0,0.0,90123.74376569697,2015-06-01,8570.483503207211,-3588.8415160205964,9499.160006588872,8570.483503207211,8570.483503207211,-5622.835935299735,-5622.835935299735,-5622.835935299735,918.8515058569848,918.8515058569848,918.8515058569848,-6541.6874411567205,-6541.6874411567205,-6541.6874411567205,0.0,0.0,0.0,2947.6475679074765
18,2015-07-01,48010.230057704204,76632.37519413538,129317.2462807791,48010.230057704204,48010.230057704204,53827.084823853744,53827.084823853744,53827.084823853744,-9965.185437073782,-9965.185437073782,-9965.185437073782,63792.27026092753,63792.27026092753,63792.27026092753,0.0,0.0,0.0,101837.31488155795,86067.59283135076,40166.820598835555,89034.74838355799,86067.59283135076,86067.59283135076,-21322.272669298636,-21322.272669298636,-21322.272669298636,-3622.2028148284426,-3622.2028148284426,-3622.2028148284426,-17700.069854470188,-17700.069854470188,-17700.069854470188,0.0,0.0,0.0,64745.32016205213,2015-07-01,8765.825643406406,-3971.6578050822427,9097.953923139958,8765.825643406406,8765.825643406406,-5795.941869538407,-5795.941869538407,-5795.941869538407,538.2363197467395,538.2363197467395,538.2363197467395,-6334.178189285148,-6334.178189285148,-6334.178189285148,0.0,0.0,0.0,2969.8837738679986
19,2015-08-01,47949.83757044703,49603.89207694907,100700.23193239672,47949.83757044703,47949.83757044703,28073.13540248005,28073.13540248005,28073.13540248005,10607.244153694452,10607.244153694452,10607.244153694452,17465.89124878559,17465.89124878559,17465.89124878559,0.0,0.0,0.0,76022.97297292708,86219.43692709778,89232.3550610349,136882.20922184267,86219.43692709778,86219.43692709778,26654.02160476287,26654.02160476287,26654.02160476287,-524.0176765442645,-524.0176765442645,-524.0176765442645,27178.039281307138,27178.039281307138,27178.039281307138,0.0,0.0,0.0,112873.45853186064,2015-08-01,8967.679188278904,2377.498430044942,15737.60313483666,8967.679188278904,8967.679188278904,-36.08650788478521,-36.08650788478521,-36.08650788478521,212.772681695522,212.772681695522,212.772681695522,-248.8591895803072,-248.8591895803072,-248.8591895803072,0.0,0.0,0.0,8931.592680394118
20,2015-09-01,47889.44508318067,63848.66778539505,116358.53644131665,47889.44508318067,47889.44508318067,41369.767377879325,41369.767377879325,41369.767377879325,5470.4079671159125,5470.4079671159125,5470.4079671159125,35899.35941076341,35899.35941076341,35899.35941076341,0.0,0.0,0.0,89259.21246106,86371.28102338794,119902.43882488103,169205.84376506603,86371.28102338794,86371.28102338794,58948.7288556736,58948.7288556736,58948.7288556736,-7911.308334114705,-7911.308334114705,-7911.308334114705,66860.03718978832,66860.03718978832,66860.03718978832,0.0,0.0,0.0,145320.00987906154,2015-09-01,9169.598066505008,11217.091885521791,25204.197417013293,9169.598066505008,9169.598066505008,8693.351272898115,8693.351272898115,8693.351272898115,-862.5944713670503,-862.5944713670503,-862.5944713670503,9555.945744265166,9555.945744265166,9555.945744265166,0.0,0.0,0.0,17862.949339403123
